Dataset,Algorithm,Population Length,Generations,Selection Scheme,Selection Candidates,Crossover Scheme,Crossover Probability,Mutation Scheme,Mutation Probability,Replacement Scheme,Time(s),AvgValue,BestAvgValue,BestGeneration,HV,Spread,NumSolutions,Spacing,NumGenerations
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,523.6835548877716,0.39890776270755407,0.485710225401437,98,0.3792437040231053,0.9657771645023109,96,0.20799220709228305,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,507.24548530578613,0.37937785927688283,0.4871147864156947,99,0.32232402430513635,0.9691373760098163,100,0.21469433431679552,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,37.52995944023132,0.43469255819204067,0.49499901462992923,45,0.38421074072427935,0.7222573470306806,42,0.15273483828748285,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,34.36214804649353,0.4163312337534964,0.4920745366375653,11,0.37627011815329026,0.6276295614689705,35,0.1923308342999316,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,38.32264757156372,0.41372902266926703,0.4959034166053289,95,0.3628399581589959,0.6793235112330422,40,0.1878749741677283,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,40.708638191223145,0.40676333670313464,0.4869725854337155,92,0.40811098796657685,0.7074004025746837,47,0.18477713844150778,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,32.044597148895264,0.41268942613092685,0.4984251780592529,29,0.2923438611143269,0.5608887814492087,25,0.19722783804685556,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,40.20017862319946,0.4178058560583998,0.48442623898203574,43,0.38075365488613633,0.7219334871106057,45,0.17974460463859213,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,33.70224952697754,0.42261134108348786,0.5078719837615089,56,0.3314419779935062,0.6337162359790556,33,0.20201371451982397,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,34.40086841583252,0.40785382150054333,0.5023292265393274,37,0.31850446360893836,0.6724985011613467,35,0.1707064994872368,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,35.61652636528015,0.420869373685447,0.4916237539237462,51,0.30574986537078075,0.6573540651512091,33,0.18466744022609785,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,37.00195503234863,0.42198581383188544,0.49778542675712306,22,0.2590021662125622,0.6325356662238972,42,0.15436183246067592,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,776.1211597919464,0.37645034826821117,0.41814847692866053,92,0.09471750744189354,0.9724068743804096,55,0.1249444422842391,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,755.5337131023407,0.37344961606937616,0.4381817470646742,96,0.15515557001699298,0.9692634838591403,52,0.12790057761372003,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,751.742213010788,0.3518644407447757,0.41859745812363913,77,0.1558462395304403,0.9680564214863024,55,0.14928024431460263,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,751.2550048828125,0.36100128871640197,0.42833945521628397,89,0.11080790400018238,0.9692676695779432,42,0.1351562458182471,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,753.9136526584625,0.3659705875202347,0.41933018674755984,95,0.09779145784425668,0.9711949710273601,53,0.12195268905168936,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,763.0783512592316,0.38052377540699134,0.41869173636316415,88,0.12579544606841278,0.9675566327937163,56,0.10629436987410598,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,754.7904601097107,0.37296077930721344,0.4223304771844867,34,0.08326226774261422,0.9741568972767523,47,0.12170422921838796,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,762.2668120861053,0.3716252796752046,0.4224331661862045,82,0.10388999592101683,0.9721858836355005,57,0.13157025320760726,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,760.0100960731506,0.3638036395684658,0.4122191383584188,79,0.1282942949940284,0.9706317381111962,56,0.13849796305948892,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,756.3874967098236,0.3610665312477978,0.4223870857274332,84,0.12032209918138763,0.9701131739326398,62,0.12794731090630587,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,67.17705583572388,0.377097575930577,0.4375384490907917,34,0.24052925783771192,0.5510777019727284,37,0.14480090054819464,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,67.76724672317505,0.3611452586626561,0.42938153819917513,35,0.14923611956972288,0.61609055237592,39,0.15918037278151304,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,63.47099161148071,0.36831275012254056,0.4515657743994728,39,0.17780890747602515,0.6440899275976554,32,0.12936503278755282,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,63.95550036430359,0.37577623233588675,0.43503782842612815,13,0.13868438781840403,0.6220183235523973,37,0.13541076305204683,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,82.06445670127869,0.3813394224214235,0.43710599436058295,84,0.19823145650139867,0.5871617292579882,49,0.11699926075708163,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,63.90223741531372,0.3702645307537939,0.4326760561975339,88,0.18293406985673077,0.6686832928680067,35,0.12568178304681776,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,67.90704607963562,0.37746943321728826,0.43871227391078016,80,0.16022857912722366,0.6416743817616887,46,0.12419746737456137,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,69.45437669754028,0.37163874436536576,0.43704545813418233,7,0.20395821802902456,0.6508536972402396,40,0.14917423212470354,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,63.25332736968994,0.38068204324745925,0.44842237384830774,49,0.247986601728181,0.6589880450029203,42,0.151181042924478,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,68.32200169563293,0.37696551145101087,0.443257863297189,85,0.21629565216500715,0.6874756634516007,43,0.16033373346577845,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,274.7418818473816,0.243220080470328,0.47798778253244495,18,0.4705176377197479,0.9664701487193538,35,0.4583364931559742,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,322.5838704109192,0.3578387915041786,0.4885663689531111,22,0.32077049086002846,0.9311618704477325,35,0.24697191548960318,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,300.2973427772522,0.27235397876898215,0.4797640807197238,74,0.30513083065969876,0.9460284538869083,28,0.31821908292914364,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,318.2817871570587,0.45668328990709894,0.4924014971152874,11,0.3761371922563823,0.94967357085835,28,0.16131928735048529,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,313.4550838470459,0.24564472677364546,0.48446697955139445,48,0.46981617383586655,0.9590139645016723,36,0.428379086268078,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,306.97543501853943,0.36677014274592357,0.4705835151863786,0,0.36094252210916705,0.9683109136694323,33,0.32910333695522426,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,326.26846051216125,0.31448699930519175,0.5035194773363425,31,0.400414744561083,0.9248694677244608,27,0.3361000924572987,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,279.01213574409485,0.24348525854618935,0.48583814690342453,54,0.43364380571220673,0.9504717371562807,31,0.33587501481107485,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,299.7551233768463,0.3217747144435514,0.48456620664802924,62,0.2999929373494359,0.9478461788417397,35,0.3115288097199936,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,304.26918148994446,0.4027077683556434,0.4884722536322212,12,0.2635414099839583,0.876081342101862,22,0.19392582519695684,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,20.39321732521057,0.49720668751044916,0.5851197814811667,99,0.6061921850079744,0.5315911082784552,33,0.32045170421517677,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,17.455131769180298,0.49447968245565277,0.6122593307431615,4,0.804110615261931,0.5941710283397396,22,0.34807915290454267,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,18.67836880683899,0.5054251662167286,0.6299099657970627,88,0.8201398601398601,0.615167724669796,28,0.298228176901229,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,18.39967703819275,0.4861885830757215,0.6111097120028804,93,0.8601006778309411,0.6218516411543958,24,0.356285827299699,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,17.792856693267822,0.49751374711375684,0.6292625350358146,49,0.5701352594773648,0.6307661289346721,23,0.2903800194040979,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,18.07598328590393,0.47731954729146464,0.6162144381766742,1,0.6499911820635504,0.5558956697286113,28,0.3452610955704329,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,18.164767026901245,0.4764146293729789,0.6167353698932648,74,0.4378284873021716,0.5164512832401201,24,0.2846412609507663,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,16.915831804275513,0.492495259489297,0.6155826578079163,43,0.4288606459330144,0.6965757945596374,22,0.3089663275770648,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,18.05690836906433,0.5132759515453149,0.6217515314061903,52,0.5693415685192,0.661824418482487,25,0.2714879613864809,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,18.403080940246582,0.48833338762798345,0.6045351848575365,60,0.5523122929701877,0.593847634336117,26,0.3380036690181446,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,34.805954456329346,0.41435162140353443,0.4859069097863301,73,0.3803133320654243,0.6658964732257867,29,0.15424431801014007,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,34.31912040710449,0.4057069820733959,0.4895610956659255,86,0.3288743933502296,0.6153085673863603,29,0.1977582307350764,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,33.88907980918884,0.4089351872845003,0.4749803329869132,16,0.31226812593370507,0.5880623808809795,31,0.17988273420165754,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,35.47556972503662,0.39044260697256195,0.4793081384077765,66,0.29592672492502803,0.6602941091498872,37,0.2172102171104225,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,35.67038154602051,0.398954848302321,0.4800332491115677,18,0.47402957785858413,0.5667531374447026,30,0.21873392540185796,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,34.69010925292969,0.4083611974863742,0.49941949359316995,86,0.36900551127061043,0.5415364950600223,35,0.1724903529529039,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,37.41873836517334,0.40601560260976294,0.49792136827590294,72,0.41486515070548124,0.7135111267677707,43,0.18443652776670608,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,34.973870515823364,0.39819866561764844,0.4901440534361594,57,0.42221587291415175,0.7019964886409393,32,0.20433366805459918,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,37.96204614639282,0.40627048896783174,0.4787095862894914,73,0.30491821296464744,0.6858085867028999,41,0.1838331853828326,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,34.83161735534668,0.38729138889141657,0.49452509285714114,42,0.3708161424826766,0.629624929899324,21,0.226008149196335,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,17.633658170700073,0.48581976144668365,0.6221862264391239,41,0.6701398601398603,0.5807476363972878,22,0.3436400100744987,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,17.613285303115845,0.5185525022432516,0.6218781835132079,40,0.5451404735615263,0.5745056426635559,24,0.29473751473015597,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,18.525440454483032,0.4967447105407102,0.6122593307431615,67,0.6275990675990676,0.6392921703542523,30,0.30815147383941616,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,17.299175024032593,0.5248147633227714,0.6067508553174447,45,0.4968519200098149,0.5830763559922794,27,0.2731838571266138,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,18.025763988494873,0.4924287522475935,0.6109185641606565,81,0.6702318733897681,0.5629580291661023,25,0.32690670417825074,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,18.429879426956177,0.4759389311251539,0.6270299614443646,31,0.4360974880382776,0.6145658592138747,30,0.3502197676428918,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,18.127007961273193,0.47602209185240874,0.6137354797302734,15,0.7106318243160348,0.6321926834337422,29,0.35271720794553035,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,18.13373899459839,0.4605452413270662,0.6234686609686612,69,0.693107057416268,0.5417763149077724,26,0.3468036062385457,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,18.49242115020752,0.4960684507440116,0.637498535339845,28,0.4359364648509385,0.7659967669473056,25,0.29065599683674437,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,17.386717081069946,0.4987662841755247,0.6364430615062325,7,0.6523122929701877,0.6516422805891992,26,0.33963062880664985,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,34.76251268386841,0.38745386071199434,0.48017210440605157,77,0.3117477857240313,0.5774489445626836,32,0.21047097050267324,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,34.20927429199219,0.39955299085215323,0.4885497611316739,63,0.4444726570036826,0.6366380682165961,31,0.20917757661161276,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,33.601215839385986,0.4024525697649157,0.48535188273209356,52,0.3919686258792675,0.5604279650587782,30,0.18581646268636962,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,33.95395636558533,0.40400727724943936,0.4748845893942397,77,0.32388173163323253,0.5813013377999778,31,0.22144752890897648,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,36.28103041648865,0.4084468222586515,0.4801596716841901,67,0.2861450706066947,0.6610846985455642,27,0.21397256186025457,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,33.79148864746094,0.4122014187991439,0.48703134425707956,33,0.3127918964752124,0.5808663954377837,32,0.17209895362702377,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,35.853877544403076,0.4089678646129821,0.4779756023883437,94,0.3909682485212321,0.6520187385795531,32,0.20775391371684215,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,34.28150820732117,0.40533394585672816,0.49607525412224074,41,0.44313551236280413,0.6389719551042913,28,0.19172420889680114,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,35.409804582595825,0.41386856865074173,0.48596548913092974,37,0.25806379926240763,0.6813700731167953,33,0.17912718288807258,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,39.63623523712158,0.3861962817848103,0.48551133043027844,90,0.36812553791393127,0.5567620006733874,38,0.2213677989907313,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,38.10102033615112,0.41481973812155454,0.502208957513515,4,0.33145762056507405,0.5185452841328712,37,0.19548807866398066,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,36.989586353302,0.40225007491285447,0.4956190262206637,71,0.33302962127069324,0.6518048724926133,47,0.17750842025788957,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,38.030301094055176,0.4172783145345434,0.49398375844612635,6,0.32064021878669363,0.7117103126347055,49,0.17018597953590917,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,31.956989765167236,0.4143833259291049,0.4925033008731685,62,0.2970310613640499,0.5648925012625579,31,0.18071214414776576,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,34.98304486274719,0.4254888044245838,0.4948750308303243,59,0.3575333278379117,0.7009536063988323,34,0.19435732508617154,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,32.87715697288513,0.41478452487741585,0.4942367702897481,64,0.29929011037701014,0.6517496430947932,30,0.1919905517959901,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,34.03439259529114,0.4167539905946579,0.48776603086395903,94,0.267647539153588,0.59814526093775,32,0.1934644283178273,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,33.09849524497986,0.4227545554227415,0.49037008992089565,48,0.38030196222733076,0.6894040777385746,29,0.1967982236521996,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,38.895777463912964,0.3986326475300863,0.49873719712535425,21,0.4804106996550461,0.6470876126491323,48,0.21124375255178532,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,37.64346647262573,0.4171679962033825,0.4957803297145758,40,0.44331424061885016,0.605853012535381,46,0.18541211665061139,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,580.4359087944031,0.37024386472427584,0.45660931714501224,90,0.1349132677150117,0.9680051316141145,52,0.13712029253970637,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,586.2219998836517,0.3816664678113807,0.4484513324358943,94,0.17943851194085134,0.9674041063047377,56,0.15751750123174574,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,575.8122024536133,0.3861350555616112,0.4525466043654024,97,0.13487436112436946,0.9683626070466234,54,0.1401616504540388,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,579.3301136493683,0.37748075033918616,0.44457069315721964,67,0.12994420031586723,0.9692321971262021,55,0.14336005196925325,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,577.639169216156,0.4033247800348893,0.4468101970704334,90,0.1378877948816236,0.9702960025952406,53,0.13773249703101312,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,578.8988466262817,0.38758718865433983,0.4508319272165767,62,0.16873744280204114,0.968626000082756,56,0.14994533650805525,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,576.1648287773132,0.3810133478038521,0.44646013469424206,79,0.1403835639373205,0.9667615067039832,55,0.1370180736224936,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,584.8019375801086,0.39260926838066973,0.44384090148045413,86,0.1604446187386319,0.9704929520764115,55,0.16633653069349166,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,569.4296154975891,0.3677235278023999,0.44140085343795665,95,0.15293383336435493,0.9719616332026589,48,0.1766598266867017,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,576.1238374710083,0.3741197831302592,0.44089602203062456,94,0.16655230782130825,0.9679537868060178,53,0.14674596707941756,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,109.67251682281494,0.3775160497959044,0.4123449647285848,95,0.09122575601145758,0.7547440039508847,33,0.10831716337080295,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,107.44725227355957,0.38423022967117954,0.4276282143334119,56,0.11885753785881735,0.5719705828008766,37,0.10481007758711995,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,99.27955222129822,0.37955317700859525,0.4155384366240725,90,0.09809451653903459,0.7169108855444011,25,0.10685373818386823,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,98.37569999694824,0.378127119083604,0.4073570141471716,23,0.1063115095976779,0.6997209268336856,26,0.10064961665352845,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,100.6322135925293,0.38206065998450744,0.41649215445869653,62,0.10733202045528967,0.6356955409996695,31,0.10447379843168422,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,114.333181142807,0.37712177853782186,0.4107955787665634,62,0.09940952383975639,0.6802189276016241,38,0.09808247366035058,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,116.69728422164917,0.36814403576037075,0.4163045340704942,74,0.08920824399579831,0.7308561003131704,41,0.11291293532835882,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,109.8505654335022,0.38279623767545407,0.4270643339612707,99,0.09984572450376601,0.6592445159406846,40,0.11562674634167162,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,102.96438956260681,0.37324149767719156,0.4210343591308489,67,0.11885007073269528,0.6415809262764242,33,0.09850836676920843,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,114.12659811973572,0.3716562493625442,0.41398331857371884,14,0.14328210509303976,0.6041896365724049,36,0.13041729548485914,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,67.01859092712402,0.3919905736866139,0.4658170744698074,73,0.10260751382610346,0.68492976641321,21,0.11444343566409478,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,72.64293551445007,0.3916371875847572,0.44954295315291487,92,0.14908721880165782,0.638800876112203,31,0.13572711295209092,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,74.95842695236206,0.3993979526152472,0.46050370435990456,31,0.12455128825559825,0.5812117159248003,33,0.1145306499411634,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,70.79752516746521,0.3889571075590464,0.43911426635989376,61,0.1304226511288476,0.7157043162178695,29,0.1295317678996579,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,73.16924810409546,0.38154749977713254,0.4368169463454496,4,0.10068249627280322,0.6918840981506089,27,0.09901326810141634,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,77.51368618011475,0.39096926977028434,0.4406142735714237,33,0.15725021847178475,0.583587886396257,39,0.1419775639853796,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,72.71630573272705,0.37743128502606327,0.43998102168652864,13,0.1684380810787402,0.5864203751819741,28,0.14962701805978368,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,69.32148504257202,0.40399673330023894,0.4487172248800621,0,0.09249124030422037,0.6471108940190218,22,0.11135068080503822,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,74.28774380683899,0.4036486020817555,0.4805394465687037,38,0.13133609234970967,0.6565878155020255,33,0.11313795556502022,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,72.67380404472351,0.3952499983390273,0.4342395356369433,46,0.11944685091028379,0.7201102851707966,31,0.1260608387129367,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,16.11496114730835,0.49603457024759556,0.6313893794889911,91,0.6551417004048583,0.6015996932344958,27,0.2659594641927107,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,15.637954950332642,0.4968841250643408,0.6265453296703298,19,0.5881882591093116,0.5859325649515065,28,0.3053216557358298,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,16.3261239528656,0.48606836234702927,0.6047024112856368,62,0.9242286989326464,0.5138227351855195,34,0.35279023475486965,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,16.430171728134155,0.5113496870363087,0.6155826578079163,59,0.4836265488897067,0.6819537598575293,25,0.2967358140916735,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,15.254286050796509,0.4947241424000959,0.6380705075440709,31,0.746804456508404,0.5715261291262208,26,0.34170259270942144,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,16.443110942840576,0.5218698923815883,0.6270299614443646,29,0.4519985277880014,0.5620761672833614,29,0.21388837092529006,100
